Comune di Sadali;Sardegna;CA;Sadali;protocollo@pec.comune.sadali.nu.it
Comune di Sagama;Sardegna;OR;Sagama;protocollo@pec.comune.sagama.or.it
Comune di Sagama;Sardegna;OR;Sagama;tecnico@pec.comune.sagama.or.it
Comune di Sagama;Sardegna;OR;Sagama;finanziario@pec.comune.sagama.or.it
Comune di Sagliano Micca;Piemonte;BI;Sagliano Micca;sagliano.micca@pec.ptbiellese.it
Comune di Sagrado;Friuli Venezia Giulia;GO;Sagrado;comune.sagrado@certgov.fvg.it
Comune di Sagron Mis;Trentino Alto Adige;TN;Sagron Mis;comune@pec.comune.sagron-mis.tn.it
Comune di Saint-Christophe;Valle D'Aosta;AO;Saint-Christophe;protocollo@pec.comune.saint-christophe.ao.it
Comune di Saint-denis;Valle D'Aosta;AO;Saint-Denis;protocollo@pec.comune.saintdenis.ao.it
Comune di Saint-Marcel;Valle D'Aosta;AO;Saint-Marcel;protocollo@pec.comune.saintmarcel.ao.it
Comune di Saint-nicolas;Valle D'Aosta;AO;Saint-Nicolas;protocollo@pec.comune.saint-nicolas.ao.it
Comune di Saint-Oyen;Valle D'Aosta;AO;Saint-Oyen;protocollo@pec.comune.saintoyen.ao.it
Comune di Saint-Pierre;Valle D'Aosta;AO;Saint-Pierre;protocollo@pec.comune.saint-pierre.ao.it
Comune di Saint Rhemy en Bosses;Valle D'Aosta;AO;Saint-Rhe'my-en-Bosses;protocollo@pec.comune.saintrhemyenbosses.ao.it
Comune di Saint-vincent;Valle D'Aosta;AO;Saint-Vincent;protocollo@pec.comune.saint-vincent.ao.it
Comune di Sala Monferrato;Piemonte;AL;Sala Monferrato;salamonferrato@pec.comune.salamonferrato.al.it
Comune di Sala Bolognese;Emilia Romagna;BO;Sala Bolognese;comune.salabolognese@cert.provincia.bo.it
Comune di Sala Bolognese;Emilia Romagna;BO;Sala Bolognese;fatturapa.salabolognese@cert.cittametropolitana.bo.it
Comune di Sala Comacina;Lombardia;CO;Sala Comacina;comune.salacomacina@pec.provincia.como.it
Comune di Sala Biellese;Piemonte;BI;Sala Biellese;sala.biellese@pec.ptbiellese.it
Comune di Sala Baganza;Emilia Romagna;PR;Sala Baganza;protocollo@postacert.comune.sala-baganza.pr.it
Comune di Sala Consilina;Campania;SA;Sala Consilina;protocollo.salaconsilina@asmepec.it
Comune di Salbertrand;Piemonte;TO;Salbertrand;salbertrand@pec.it
Comune di Salento;Campania;SA;Salento;anagrafe.salento@asmepec.it
Comune di Salento;Campania;SA;Salento;ragioneria.salento@legalmail.it
Comune di Salandra;Basilicata;MT;Salandra;comune.salandra@cert.ruparbasilicata.it
Comune di Salaparuta;Sicilia;TP;Salaparuta;protocollo.salaparuta@cert.legalmail.it
Comune di Salara;Veneto;RO;Salara;info.comune.salara@pec.it
Comune di Salasco;Piemonte;VC;Salasco;comune.salasco.vc@legalmail.it
Comune di Salassa;Piemonte;TO;Salassa;protocollo@pec.comune.salassa.to.it
Comune di Salcito;Molise;CB;Salcito;postmaster@pec.comunedisalcito.it
Comune di Salcito;Molise;CB;Salcito;info@pec.comunedisalcito.it
Comune di Sale;Piemonte;AL;Sale;sale@cert.ruparpiemonte.it
Comune di Sale Delle Langhe;Piemonte;CN;Sale delle Langhe;sale.delle.langhe@cert.ruparpiemonte.it
Comune di Sale Marasino;Lombardia;BS;Sale Marasino;protocollo@pec.comune.sale-marasino.bs.it
Comune di Salemi;Sicilia;TP;Salemi;protocollo@pec.cittadisalemi.it
Comune di Salerano Sul Lambro;Lombardia;LO;Salerano sul Lambro;comune.saleranosullambro@pec.regione.lombardia.it
Comune di Salerano Canavese;Piemonte;TO;Salerano Canavese;protocollo.salerano.canavese@cert.ruparpiemonte.it
Comune di Salerno;Campania;SA;Salerno;protocollo@pec.comune.salerno.it
Comune di Sale San Giovanni;Piemonte;CN;Sale San Giovanni;sale.san.giovanni@cert.ruparpiemonte.it
Comune di Saletto;Veneto;PD;Borgo Veneto;protocollo@pec.comune.borgoveneto.pd.it
Comune di Salgareda;Veneto;TV;Salgareda;comune.salgareda.tv@pecveneto.it
Comune di Sali Vercellese;Piemonte;VC;Sali Vercellese;sali.vercellese@cert.ruparpiemonte.it
Comune di Salice Salentino;Puglia;LE;Salice Salentino;protocollo.comunesalicesalentino@pec.rupar.puglia.it
Comune di Salice Salentino;Puglia;LE;Salice Salentino;sindaco.comunesalicesalentino@pec.rupar.puglia.it
Comune di Saliceto;Piemonte;CN;Saliceto;saliceto@cert.ruparpiemonte.it
Comune di San Mauro di Saline;Veneto;VR;San Mauro di Saline;comune.sanmaurodisaline.vr@pecveneto.it
Comune di Salisano;Lazio;RI;Salisano;comune.salisano@pec.it
Comune di Salizzole;Veneto;VR;Salizzole;salizzole.vr@cert.ip-veneto.net
Comune di Salle;Abruzzo;PE;Salle;ragioneria@pec.comune.salle.pe.it
Comune di Salmour;Piemonte;CN;Salmour;salmour@cert.ruparpiemonte.it
Comune di Salo';Lombardia;BS;Salo';protocollo@pec.comune.salo.bs.it
Comune di Salorno;Trentino Alto Adige;BZ;Salorno;salurn.salorno@legalmail.it
Comune di Salsomaggiore Terme;Emilia Romagna;PR;Salsomaggiore Terme;protocollo@postacert.comune.salsomaggiore-terme.pr.it
Comune di Saltrio;Lombardia;VA;Saltrio;comune.saltrio.va@legalmail.it
Comune di Saludecio;Emilia Romagna;RN;Saludecio;comune.saludecio@legalmail.it
Comune di Saluggia;Piemonte;VC;Saluggia;saluggia@cert.ruparpiemonte.it
Comune di Salussola;Piemonte;BI;Salussola;salussola@pec.ptbiellese.it
Comune di Salussola;Piemonte;BI;Salussola;rag.salussola@pec.ptbiellese.it
Comune di Salussola;Piemonte;BI;Salussola;pol.salussola@pec.ptbiellese.it
Comune di Salussola;Piemonte;BI;Salussola;uftec.salussola@pec.ptbiellese.it
Comune di Saluzzo;Piemonte;CN;Saluzzo;protocollo@pec.comune.saluzzo.cn.it
Comune di Salve;Puglia;LE;Salve;comunedisalve@pec.rupar.puglia.it
Comune di Savoia di Lucania;Basilicata;PZ;Savoia di Lucania;comune.savoia@cert.ruparbasilicata.it
Comune di Salvirola;Lombardia;CR;Salvirola;ragioneria.comune.salvirola@pec.regione.lombardia.it
Comune di Salvitelle;Campania;SA;Salvitelle;sindaco.salvitelle@asmepec.it
Comune di Salvitelle;Campania;SA;Salvitelle;anagrafe.salvitelle@asmepec.it
Comune di Salvitelle;Campania;SA;Salvitelle;utcpucciarelli.salvitelle@asmepec.it
Comune di Salvitelle;Campania;SA;Salvitelle;ragioneriabrancato.salvitelle@asmepec.it
Comune di Salvitelle;Campania;SA;Salvitelle;219zinno.salvitelle@asmepec.it
Comune di Salza Irpina;Campania;AV;Salza Irpina;ragioneria.salzairpina@asmepec.it
Comune di Salza di Pinerolo;Piemonte;TO;Salza di Pinerolo;salza.di.pinerolo@cert.ruparpiemonte.it
Comune di Salzano;Veneto;VE;Salzano;comune.salzano.ve@pecveneto.it
Comune di Samarate;Lombardia;VA;Samarate;comune.samarate@pec.it
Comune di Samassi;Sardegna;VS;Samassi;protocollo@pec.comune.samassi.ca.it
Comune di Samassi;Sardegna;VS;Samassi;ragioneria@pec.comune.samassi.ca.it
Comune di Samassi;Sardegna;VS;Samassi;tributi@pec.comune.samassi.ca.it
Comune di Samassi;Sardegna;VS;Samassi;ufficiotecnico@pec.comune.samassi.ca.it
Comune di Samassi;Sardegna;VS;Samassi;vigilanza@pec.comune.samassi.ca.it
Comune di Samatzai;Sardegna;CA;Samatzai;protocollo.samatzai@pec.comunas.it
Comune di Sambuca di Sicilia;Sicilia;AG;Sambuca di Sicilia;protocollo@pec.comune.sambucadisicilia.ag.it
Comune di Sambuca Pistoiese;Toscana;PT;Sambuca Pistoiese;comune.sambucapistoiese@postacert.toscana.it
Comune di Sambuci;Lazio;RM;Sambuci;protocollo@pec.comunesambuci.rm.it
Comune di Sambuco;Piemonte;CN;Sambuco;sambuco@cert.ruparpiemonte.it
Comune di Samolaco;Lombardia;SO;Samolaco;protocollo.samolaco@cert.provincia.so.it
Comune di Samone;Piemonte;TO;Samone;anagrafe.comunesamone.to@pec.it
Comune di Samone;Trentino Alto Adige;TN;Samone;comune@pec.comune.samone.tn.it
Comune di Sampeyre;Piemonte;CN;Sampeyre;sampeyre@cert.ruparpiemonte.it
Comune di Samugheo;Sardegna;OR;Samugheo;protocollo@pec.comune.samugheo.or.it
Comune di Sanarica;Puglia;LE;Sanarica;protocollo.comune.sanarica@pec.rupar.puglia.it
Comune di Sanarica;Puglia;LE;Sanarica;utc.comune.sanarica@pec.rupar.puglia.it
Comune di Sanarica;Puglia;LE;Sanarica;ragioneria.comune.sanarica@pec.rupar.puglia.it
Comune di Sanarica;Puglia;LE;Sanarica;anagrafe.comune.sanarica@pec.rupar.puglia.it
Comune di Sanarica;Puglia;LE;Sanarica;elettorale.comune.sanarica@pec.rupar.puglia.it
Comune di San Bartolomeo Val Cavargna;Lombardia;CO;San Bartolomeo Val Cavargna;comune.sanbartolomeovc@pec.regione.lombardia.it
Comune di San Bartolomeo Al Mare;Liguria;IM;San Bartolomeo al Mare;comunesanbart@legalmail.it
Comune di San Bartolomeo In Galdo;Campania;BN;San Bartolomeo in Galdo;protocollo.sanbartolomeoingaldo@asmepec.it
Comune di San Basile;Calabria;CS;San Basile;segretario.sanbasile@asmepec.it
Comune di San Basile;Calabria;CS;San Basile;tecnico.comunesanbasile@asmepec.it
Comune di San Basilio;Sardegna;CA;San Basilio;segreteria@pec.comune.sanbasilio.ca.it
Comune di San Basilio;Sardegna;CA;San Basilio;protocollo@pec.comune.sanbasilio.ca.it
Comune di San Bassano;Lombardia;CR;San Bassano;info@pec.comune.sanbassano.cr.it
Comune di San Bellino;Veneto;RO;San Bellino;ragioneria.comune.sanbellino.ro@pecveneto.it
Comune di San Bellino;Veneto;RO;San Bellino;anagrafe.comune.sanbellino.ro@pecveneto.it
Comune di San Benedetto del Tronto;Marche;AP;San Benedetto del Tronto;protocollo@cert-sbt.it
Comune di San Benedetto del Tronto;Marche;AP;San Benedetto del Tronto;suapsbt@cert-sbt.it
Comune di San Benedetto Belbo;Piemonte;CN;San Benedetto Belbo;comune.sanbenedettobelbo.cn@cert.legalmail.it
Comune di San Benedetto Po;Lombardia;MN;San Benedetto Po;protocollo.sanbenedetto@legalmailpa.it
Comune di San Benedetto Dei Marsi;Abruzzo;AQ;San Benedetto dei Marsi;lavoripubblicisbm@pec.it
Comune di San Benedetto Dei Marsi;Abruzzo;AQ;San Benedetto dei Marsi;ufficiotecnicosbm@pec.it
Comune di San Benedetto in Perillis;Abruzzo;AQ;San Benedetto in Perillis;sanbenedettoinperillis@pec.it
Comune di San Benedetto Ullano;Calabria;CS;San Benedetto Ullano;protocollo.sanbenedettoullano@asmepec.it
Comune di San Benedetto Ullano;Calabria;CS;San Benedetto Ullano;ragioneria.sanbenedettoullano@asmepec.it
Comune di San Benedetto Ullano;Calabria;CS;San Benedetto Ullano;amministrativo.sanbenedettoullano@asmepec.it
Comune di San Benedetto Ullano;Calabria;CS;San Benedetto Ullano;utc.sanbenedettoullano@asmepec.it
Comune di San Benedetto Ullano;Calabria;CS;San Benedetto Ullano;anagrafe.sanbenedettoullano@asmepec.it
Comune di San Benigno Canavese;Piemonte;TO;San Benigno Canavese;sanbenignocanavese@postemailcertificata.it
Comune di San Bernardino Verbano;Piemonte;VB;San Bernardino Verbano;san.bernardino.verbano@cert.ruparpiemonte.it
Comune di San Biagio Platani;Sicilia;AG;San Biagio Platani;uff.protocollocomunesanbiagioplatani@pec.it
Comune di San Biagio Platani;Sicilia;AG;San Biagio Platani;ll.pp.comunesanbiagioplatani@pec.it
Comune di San Biagio Platani;Sicilia;AG;San Biagio Platani;rag.comunesanbiagioplatani@pec.it
Comune di San Biagio Platani;Sicilia;AG;San Biagio Platani;uff.anag.comunesanbiagioplatani@pec.it
Comune di San Biagio Platani;Sicilia;AG;San Biagio Platani;comunesbp@pec.it
Comune di San Biagio Saracinisco;Lazio;FR;San Biagio Saracinisco;comune.sanbiagiosaracinisco@legalmail.it
Comune di San Biagio della Cima;Liguria;IM;San Biagio della Cima;comune.sanbiagiodellacima.im@legalmail.it
Comune di San Biagio di Callalta;Veneto;TV;San Biagio di Callalta;protocollo.comune.sanbiagio.tv@pecveneto.it
Comune di San Biase;Molise;CB;San Biase;comunesanbiase.cb@postecert.it
Comune di San Bonifacio;Veneto;VR;San Bonifacio;sanbonifacio.vr@cert.ip-veneto.net
Comune di San Buono;Abruzzo;CH;San Buono;comune.sanbuono@legalmail.it
Comune di San Calogero;Calabria;VV;San Calogero;risorseumane.sancalogero@asmepec.it
Comune di San Calogero;Calabria;VV;San Calogero;demografici.sancalogero@asmepec.it
Comune di San Calogero;Calabria;VV;San Calogero;utc.sancalogero@asmepec.it
Comune di San Calogero;Calabria;VV;San Calogero;protocollo.sancalogero@asmepec.it
Comune di San Calogero;Calabria;VV;San Calogero;ragioneria.sancalogero@asmepec.it
Comune di San Candido;Trentino Alto Adige;BZ;San Candido;innichen.sancandido@legalmail.it
Comune di San Canzian d'Isonzo;Friuli Venezia Giulia;GO;San Canzian d'Isonzo;comune.sancanziandisonzo@certgov.fvg.it
Comune di San Carlo Canavese;Piemonte;TO;San Carlo Canavese;comune.sancarlo@pec.it
Comune di San Carlo Canavese;Piemonte;TO;San Carlo Canavese;demografici.sancarlo@pec.it
Comune di San Carlo Canavese;Piemonte;TO;San Carlo Canavese;finanziario.sancarlo@pec.it
Comune di San Casciano Dei Bagni;Toscana;SI;San Casciano dei Bagni;comune.sancascianodeibagni@pec.consorzioterrecablate.it
Comune di San Casciano in Val di Pesa;Toscana;FI;San Casciano in Val di Pesa;comune.sancascianovp@postacert.toscana.it
Comune di San Cataldo;Sicilia;CL;San Cataldo;segreteria@pec.comune.san-cataldo.cl.it
Comune di San Cesario di Lecce;Puglia;LE;San Cesario di Lecce;protocollo.comune.sancesariodilecce@pec.rupar.puglia.it
Comune di San Cesario Sul Panaro;Emilia Romagna;MO;San Cesario sul Panaro;pec@cert.comune.sancesariosulpanaro.mo.it
Comune di San Chirico Nuovo;Basilicata;PZ;San Chirico Nuovo;comune.sanchiriconuovo@cert.ruparbasilicata.it
Comune di San Chirico Raparo;Basilicata;PZ;San Chirico Raparo;comunesanchiricoraparo@cert.ruparbasilicata.it
Comune di San Cipirello;Sicilia;PA;San Cipirello;protocollo@pec.comune.sancipirello.pa.it
Comune di San Cipirello;Sicilia;PA;San Cipirello;demografico@pec.comune.sancipirello.pa.it
Comune di San Cipirello;Sicilia;PA;San Cipirello;sociale@pec.comune.sancipirello.pa.it
Comune di San Cipriano D' Aversa;Campania;CE;San Cipriano d'Aversa;protocollo.sancipriano@asmepec.it
Comune di San Cipriano D' Aversa;Campania;CE;San Cipriano d'Aversa;areatecnicall.pp.sancipriano@asmepec.it
Comune di San Cipriano D' Aversa;Campania;CE;San Cipriano d'Aversa;amministrativa.sancipriano@asmepec.it
Comune di San Cipriano D' Aversa;Campania;CE;San Cipriano d'Aversa;elettorale.sancipriano@asmepec.it
Comune di San Cipriano Po;Lombardia;PV;San Cipriano Po;sanciprianopo@postemailcertificata.it
Comune di San Clemente;Emilia Romagna;RN;San Clemente;comune.sanclemente@legalmail.it
Comune di San Colombano Certenoli;Liguria;GE;San Colombano Certenoli;comune.sancolombanocertenoli@legalmail.it
Comune di San Colombano al Lambro;Lombardia;MI;San Colombano al Lambro;comune.sancolombano@cert.saga.it
Comune di San Colombano Belmonte;Piemonte;TO;San Colombano Belmonte;sancolombanobelmonte@cert.ruparpiemonte.it
Comune di San Michele di Ganzaria;Sicilia;CT;San Michele di Ganzaria;prot.gen@pec.comune.sanmichelediganzaria.ct.it
Comune di San Michele di Ganzaria;Sicilia;CT;San Michele di Ganzaria;p.locale@pec.comune.sanmichelediganzaria.ct.it
Comune di San Cosmo Albanese;Calabria;CS;San Cosmo Albanese;ragioneria.sancosmoalbanese@asmepec.it
Comune di San Cosmo Albanese;Calabria;CS;San Cosmo Albanese;tecnico.sancosmoalbanese@asmepec.it
Comune di San Cosmo Albanese;Calabria;CS;San Cosmo Albanese;anagrafe.sancosmoalbanese@asmepec.it
Comune di San Costantino Calabro;Calabria;VV;San Costantino Calabro;comune.sancostantino@pec.it
Comune di San Costantino Albanese;Basilicata;PZ;San Costantino Albanese;comunesancostantinoalbanese@pec.it
Comune di San Costanzo;Marche;PU;San Costanzo;comune.sancostanzo@emarche.it
Comune di San Costanzo;Marche;PU;San Costanzo;tributi.comune.sancostanzo@emarche.it
Comune di San Cristoforo;Piemonte;AL;San Cristoforo;protocollo.san.cristoforo@cert.ruparpiemonte.it
Comune di San Damiano D'Asti;Piemonte;AT;San Damiano d'Asti;san.damiano.dasti@cert.ruparpiemonte.it
Comune di San Damiano Macra;Piemonte;CN;San Damiano Macra;segretario.san.damiano.macra@cert.ruparpiemonte.it
Comune di San Damiano al Colle;Lombardia;PV;San Damiano al Colle;comune.sandamianoalcolle@pec.regione.lombardia.it
Comune di San Daniele Po;Lombardia;CR;San Daniele Po;comune.sandanielepo@pec.regione.lombardia.it
Comune di San Daniele del Friuli;Friuli Venezia Giulia;UD;San Daniele del Friuli;comune.sandanieledelfriuli@certgov.fvg.it
Comune di San Demetrio Corone;Calabria;CS;San Demetrio Corone;mail.sandemetriocorone@asmepec.it
Comune di San Demetrio Ne' Vestini;Abruzzo;AQ;San Demetrio ne' Vestini;protocollo.sandemetrionv@legalmail.it
Comune di San Demetrio Ne' Vestini;Abruzzo;AQ;San Demetrio ne' Vestini;amministrativo.sandemerionv@legalmail.it
Comune di San Didero;Piemonte;TO;San Didero;comune.sandidero.to@pec.it
Comune di Sandigliano;Piemonte;BI;Sandigliano;sandigliano@pec.ptbiellese.it
Comune di San Donaci;Puglia;BR;San Donaci;info@pec.sandonaci.net
Comune di San Dona' di Piave;Veneto;VE;San Dona' di Piave;protocollo.comune.sandonadipiave.ve@pecveneto.it
Comune di San Donato Val di Comino;Lazio;FR;San Donato Val di Comino;statocivile.sandonatovaldicomino@legalmail.it
Comune di San Donato di Lecce;Puglia;LE;San Donato di Lecce;comunesandonatodilecce@pec.rupar.puglia.it
Comune di San Donato Milanese;Lombardia;MI;San Donato Milanese;protocollo@cert.comune.sandonatomilanese.mi.it
Comune di Sandrigo;Veneto;VI;Sandrigo;sandrigo.vi@cert.ip-veneto.net
Comune di San Fedele Intelvi;Lombardia;CO;Centro Valle Intelvi;comune.sanfedeleintelvi@pec.provincia.como.it
Comune di San Fele;Basilicata;PZ;San Fele;comune.sanfele@cert.ruparbasilicata.it
Comune di San Felice del Molise;Molise;CB;San Felice del Molise;protocollo@pec.sanfelicedelmolise.gov.it
Comune di San Felice a Cancello;Campania;CE;San Felice a Cancello;protocollo@pec.comune.sanfeliceacancello.ce.it
Comune di San Felice Sul Panaro;Emilia Romagna;MO;San Felice sul Panaro;comunesanfelice@cert.comunesanfelice.net
Comune di San Felice Circeo;Lazio;LT;San Felice Circeo;info@pec.comune.sanfelicecirceo.lt.it
Comune di San Felice Circeo;Lazio;LT;San Felice Circeo;suap@pec.comune.sanfelicecirceo.lt.it
Comune di San Felice Circeo;Lazio;LT;San Felice Circeo;ragioneria@pec.comune.sanfelicecirceo.lt.it
Comune di San Felice Circeo;Lazio;LT;San Felice Circeo;tributi@pec.comune.sanfelicecirceo.lt.it
Comune di San Felice Circeo;Lazio;LT;San Felice Circeo;lavoripubblici@pec.comune.sanfelicecirceo.lt.it
Comune di San Felice del Benaco;Lombardia;BS;San Felice del Benaco;PROTOCOLLO@PEC.COMUNE.SANFELICEDELBENACO.BS.IT
Comune di San Ferdinando di Puglia;Puglia;BT;San Ferdinando di Puglia;protocollo@pec.comune.sanferdinandodipuglia.bt.it
Comune di San Fermo della Battaglia;Lombardia;CO;San Fermo della Battaglia;comune.sanfermodellabattaglia@pec.provincia.como.it
Comune di San Fermo della Battaglia;Lombardia;CO;San Fermo della Battaglia;ragioneria.comunesanfermodellabattaglia.co@halleypec.it
Comune di San Fili;Calabria;CS;San Fili;comune.sanfili.cs@pec.it
Comune di San Filippo del Mela;Sicilia;ME;San Filippo del Mela;protocollo@pec.comune.sanfilippodelmela.me.it
Comune di San Filippo del Mela;Sicilia;ME;San Filippo del Mela;affari-generalialiprandi@pec.comune.sanfilippodelmela.me.it
Comune di San Fior;Veneto;TV;San Fior;comune.sanfior.tv@pecveneto.it
Comune di San Fiorano;Lombardia;LO;San Fiorano;comune.sanfiorano@pec.regione.lombardia.it
Comune di San Floriano del Collio;Friuli Venezia Giulia;GO;San Floriano del Collio;comune.sanflorianodelcollio@certgov.fvg.it
Comune di San Floro;Calabria;CZ;San Floro;ragioneria.sanfloro@asmepec.it
Comune di San Francesco al Campo;Piemonte;TO;San Francesco al Campo;comunesanfrancescoalcampo@pec.it
Comune di Aglientu;Sardegna;OT;Aglientu;protocollo@pec.comune.aglientu.ot.it
Comune di San Fratello;Sicilia;ME;San Fratello;comunesanfratello@pec.it
Comune di Sanfre';Piemonte;CN;Sanfre';sanfre@cert.ruparpiemonte.it
Comune di Sanfront;Piemonte;CN;Sanfront;sanfront@cert.ruparpiemonte.it
Comune di Sangano;Piemonte;TO;Sangano;comune.sangano.to@halleycert.it
Comune di Sangano;Piemonte;TO;Sangano;settorefinanziario@pec.comune.sangano.to.it
Comune di Sangano;Piemonte;TO;Sangano;demografici@pec.comune.sangano.to.it
Comune di Sangano;Piemonte;TO;Sangano;fatturapa@pec.comune.sangano.to.it
Comune di San Gavino Monreale;Sardegna;VS;San Gavino Monreale;protocollo.sangavino@pec.comunas.it
Comune di San Gemini;Umbria;TR;San Gemini;comune.sangemini@postacert.umbria.it
Comune di San Genesio Atesino;Trentino Alto Adige;BZ;San Genesio Atesino;jenesien.sangenesio@legalmail.it
Comune di San Genesio ed Uniti;Lombardia;PV;San Genesio ed Uniti;comune.sangenesio@pec.regione.lombardia.it
Comune di San Gennaro Vesuviano;Campania;NA;San Gennaro Vesuviano;PROTOCOLLO.SGV@ASMEPEC.IT
Comune di San Germano Vercellese;Piemonte;VC;San Germano Vercellese;comune.sangermanovercellese.vc@legalmail.it
Comune di San Germano Chisone;Piemonte;TO;San Germano Chisone;comune@cert.comune.sangermanochisone.to.it
Comune di San Germano Chisone;Piemonte;TO;San Germano Chisone;ragioneria@cert.comune.sangermanochisone.to.it
Comune di San Germano Chisone;Piemonte;TO;San Germano Chisone;tecnico@cert.comune.sangermanochisone.to.it
Comune di San Germano Chisone;Piemonte;TO;San Germano Chisone;anagrafe@cert.comune.sangermanochisone.to.it
Comune di San Gervasio Bresciano;Lombardia;BS;San Gervasio Bresciano;protocollo@pec.comune.sangervasiobresciano.bs.it
Comune di San Giacomo degli Schiavoni;Molise;CB;San Giacomo degli Schiavoni;comune.sangiacomo@pec.it
